Lieu	N° région, département	Série	Unité	1999	2006
NORD-PAS-DE-CALAIS	31	RI03 Surface des forêts en zone inondable	 ha	1649.0	1577.0
NORD-PAS-DE-CALAIS	31	RI03 Surface des autres zones naturelles en zone inondable	 ha	264.0	348.0
NORD-PAS-DE-CALAIS	31	RI03 Surface des zones humides en zone inondable	 ha	1278.0	1278.0
NORD-PAS-DE-CALAIS	31	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	163.0	163.0
NORD-PAS-DE-CALAIS	31	RI03 Taux de couverture	%	25.22	25.22
PAYS DE LA LOIRE	52	RI03Surface totale du territoire	 ha	3232656.0	3232656.0
PAYS DE LA LOIRE	52	RI03 Surface estimée en zone inondable	 ha	105041.0	105041.0
PAYS DE LA LOIRE	52	RI03 Population totale du territoire	 nombre	3222784.0	3450410.0
PAYS DE LA LOIRE	52	RI03 Population estimée en zone inondable	 nombre	115400.0	121000.0
PAYS DE LA LOIRE	52	RI03 Nombre total de logements du territoire	 nombre	1568367.0	1751829.0
PAYS DE LA LOIRE	52	RI03 Nombre de logements estimé en zone inondable	 nombre	52700.0	57400.0
PAYS DE LA LOIRE	52	RI03 Surface urbanisée continue en zone inondable	 ha	159.0	159.0
PAYS DE LA LOIRE	52	RI03 Surface urbanisée discontinue en zone inondable	 ha	4488.0	4525.0
PAYS DE LA LOIRE	52	RI03 Surface des zones d'activités en zone inondable	 ha	1081.0	1147.0
PAYS DE LA LOIRE	52	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	552.0	552.0
PAYS DE LA LOIRE	52	RI03 Surface des réseaux de communication en zone inondable	 ha	33.0	33.0
PAYS DE LA LOIRE	52	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	47140.0	47048.0
PAYS DE LA LOIRE	52	RI03 Surface des prairies en zone inondable	 ha	36815.0	36735.0
PAYS DE LA LOIRE	52	RI03 Surface des forêts en zone inondable	 ha	3964.0	3829.0
PAYS DE LA LOIRE	52	RI03 Surface des autres zones naturelles en zone inondable	 ha	1737.0	1938.0
PAYS DE LA LOIRE	52	RI03 Surface des zones humides en zone inondable	 ha	1970.0	1970.0
PAYS DE LA LOIRE	52	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	7101.0	7101.0
PAYS DE LA LOIRE	52	RI03 Taux de couverture	%	57.85	57.85
PICARDIE	22	RI03Surface totale du territoire	 ha	1952837.0	1952837.0
PICARDIE	22	RI03 Surface estimée en zone inondable	 ha	67312.0	67312.0
PICARDIE	22	RI03 Population totale du territoire	 nombre	1857105.0	1894360.0
PICARDIE	22	RI03 Population estimée en zone inondable	 nombre	120200.0	122800.0
PICARDIE	22	RI03 Nombre total de logements du territoire	 nombre	796628.0	846389.0
PICARDIE	22	RI03 Nombre de logements estimé en zone inondable	 nombre	53600.0	57700.0
PICARDIE	22	RI03 Surface urbanisée continue en zone inondable	 ha	116.0	116.0
PICARDIE	22	RI03 Surface urbanisée discontinue en zone inondable	 ha	5071.0	5107.0
PICARDIE	22	RI03 Surface des zones d'activités en zone inondable	 ha	3121.0	3481.0
PICARDIE	22	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	476.0	528.0
PICARDIE	22	RI03 Surface des réseaux de communication en zone inondable	 ha	146.0	146.0
PICARDIE	22	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	19962.0	19887.0
PICARDIE	22	RI03 Surface des prairies en zone inondable	 ha	16992.0	16600.0
PICARDIE	22	RI03 Surface des forêts en zone inondable	 ha	10019.0	9846.0
PICARDIE	22	RI03 Surface des autres zones naturelles en zone inondable	 ha	760.0	896.0
PICARDIE	22	RI03 Surface des zones humides en zone inondable	 ha	3996.0	3996.0
PICARDIE	22	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	6655.0	6712.0
PICARDIE	22	RI03 Taux de couverture	%	53.37	53.37
POITOU-CHARENTES	54	RI03Surface totale du territoire	 ha	2592059.0	2592059.0
POITOU-CHARENTES	54	RI03 Surface estimée en zone inondable	 ha	121058.0	121058.0
POITOU-CHARENTES	54	RI03 Population totale du territoire	 nombre	1640453.0	1724126.0
POITOU-CHARENTES	54	RI03 Population estimée en zone inondable	 nombre	83000.0	87000.0
POITOU-CHARENTES	54	RI03 Nombre total de logements du territoire	 nombre	852640.0	951158.0
POITOU-CHARENTES	54	RI03 Nombre de logements estimé en zone inondable	 nombre	48000.0	54300.0
POITOU-CHARENTES	54	RI03 Surface urbanisée continue en zone inondable	 ha	29.0	29.0
POITOU-CHARENTES	54	RI03 Surface urbanisée discontinue en zone inondable	 ha	3999.0	4047.0
POITOU-CHARENTES	54	RI03 Surface des zones d'activités en zone inondable	 ha	872.0	885.0
POITOU-CHARENTES	54	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	761.0	764.0
POITOU-CHARENTES	54	RI03 Surface des réseaux de communication en zone inondable	 ha	40.0	40.0
POITOU-CHARENTES	54	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	49557.0	49458.0
POITOU-CHARENTES	54	RI03 Surface des prairies en zone inondable	 ha	38105.0	37817.0
POITOU-CHARENTES	54	RI03 Surface des forêts en zone inondable	 ha	10908.0	10768.0
POITOU-CHARENTES	54	RI03 Surface des autres zones naturelles en zone inondable	 ha	1286.0	1470.0
POITOU-CHARENTES	54	RI03 Surface des zones humides en zone inondable	 ha	12605.0	12768.0
POITOU-CHARENTES	54	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	2895.0	3009.0
POITOU-CHARENTES	54	RI03 Taux de couverture	%	76.09	76.09
PROVENCE-ALPES-COTE D AZUR	93	RI03Surface totale du territoire	 ha	3168559.0	3168559.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface estimée en zone inondable	 ha	362654.0	362654.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Population totale du territoire	 nombre	4506253.0	4815229.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Population estimée en zone inondable	 nombre	996000.0	1054700.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Nombre total de logements du territoire	 nombre	2521655.0	2734805.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Nombre de logements estimé en zone inondable	 nombre	557100.0	600100.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface urbanisée continue en zone inondable	 ha	1476.0	1476.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface urbanisée discontinue en zone inondable	 ha	23063.0	23642.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des zones d'activités en zone inondable	 ha	12122.0	12468.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	1782.0	1815.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des réseaux de communication en zone inondable	 ha	1046.0	1136.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	199230.0	198229.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des prairies en zone inondable	 ha	7343.0	7343.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des forêts en zone inondable	 ha	19009.0	18795.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des autres zones naturelles en zone inondable	 ha	26649.0	26795.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surface des zones humides en zone inondable	 ha	33886.0	33886.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	37046.0	37067.0
PROVENCE-ALPES-COTE D AZUR	93	RI03 Taux de couverture	%	83.72	83.72
RHONE-ALPES	82	RI03Surface totale du territoire	 ha	4466495.0	4466495.0
RHONE-ALPES	82	RI03 Surface estimée en zone inondable	 ha	200102.0	200102.0
RHONE-ALPES	82	RI03 Population totale du territoire	 nombre	5645847.0	6021351.0
RHONE-ALPES	82	RI03 Population estimée en zone inondable	 nombre	574800.0	598700.0
RHONE-ALPES	82	RI03 Nombre total de logements du territoire	 nombre	2827385.0	3093898.0
RHONE-ALPES	82	RI03 Nombre de logements estimé en zone inondable	 nombre	296100.0	314500.0
RHONE-ALPES	82	RI03 Surface urbanisée continue en zone inondable	 ha	623.0	623.0
RHONE-ALPES	82	RI03 Surface urbanisée discontinue en zone inondable	 ha	13620.0	13743.0
RHONE-ALPES	82	RI03 Surface des zones d'activités en zone inondable	 ha	9457.0	9780.0
RHONE-ALPES	82	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	2235.0	2251.0
RHONE-ALPES	82	RI03 Surface des réseaux de communication en zone inondable	 ha	860.0	895.0
RHONE-ALPES	82	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	83070.0	82714.0
RHONE-ALPES	82	RI03 Surface des prairies en zone inondable	 ha	26570.0	26378.0
RHONE-ALPES	82	RI03 Surface des forêts en zone inondable	 ha	41492.0	41128.0
RHONE-ALPES	82	RI03 Surface des autres zones naturelles en zone inondable	 ha	8751.0	9043.0
RHONE-ALPES	82	RI03 Surface des zones humides en zone inondable	 ha	1696.0	1697.0
RHONE-ALPES	82	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	11728.0	11853.0
RHONE-ALPES	82	RI03 Taux de couverture	%	66.44	66.44
Producteur : MEDDE (CGDD/SOeS).
Sources : Corine Land Cover, CARTO RISQUE.
