Lieu	N° région, département	Série	Unité	1999	2010
HAUTE NORMANDIE	23	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	311836.0	361873.0
HAUTE NORMANDIE	23	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	37492.0	53464.0
HAUTE NORMANDIE	23	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	30044.0	ND
HAUTE NORMANDIE	23	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	43.0	ND
HAUTE NORMANDIE	23	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	19.0	ND
HAUTE NORMANDIE	23	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	438.0	ND
HAUTE NORMANDIE	23	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	104.0	ND
HAUTE NORMANDIE	23	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	246.0	ND
ILE DE FRANCE	11	TR05Total	nombre	4846564.0	5399903.0
ILE DE FRANCE	11	TR05Travaillant à domicile	nombre	174256.0	202827.0
ILE DE FRANCE	11	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	358236.0	400379.0
ILE DE FRANCE	11	TR05Utilisant un seul mode de transport, le deux-roues	nombre	118813.0	245883.0
ILE DE FRANCE	11	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	2064084.0	2250222.0
ILE DE FRANCE	11	TR05Utilisant un seul mode de transport, les transports en commun	nombre	1584283.0	2300592.0
ILE DE FRANCE	11	TR05Utilisant  plusieurs modes de transport	nombre	546892.0	ND
ILE DE FRANCE	11	TR05Travaillant à domicile et habitant une commune rurale	nombre	10754.0	9211.0
ILE DE FRANCE	11	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	8005.0	6109.0
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	3737.0	4169.0
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	138164.0	157619.0
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	13374.0	25766.0
ILE DE FRANCE	11	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	19757.0	ND
ILE DE FRANCE	11	TR05Travaillant à domicile et habitant une commune urbaine	nombre	163502.0	193616.0
ILE DE FRANCE	11	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	350231.0	394270.0
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	115076.0	241714.0
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	1925920.0	2092602.0
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	1570909.0	2274826.0
ILE DE FRANCE	11	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	527135.0	ND
ILE DE FRANCE	11	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	437.0	ND
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	181.0	ND
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	3707.0	ND
ILE DE FRANCE	11	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	2777.0	ND
ILE DE FRANCE	11	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	3196.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Total	nombre	776448.0	967031.0
LANGUEDOC-ROUSSILLON	91	TR05Travaillant à domicile	nombre	36444.0	42453.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	74742.0	77425.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant un seul mode de transport, le deux-roues	nombre	27836.0	40839.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	568239.0	756514.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant un seul mode de transport, les transports en commun	nombre	23299.0	49801.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  plusieurs modes de transport	nombre	45888.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Travaillant à domicile et habitant une commune rurale	nombre	15976.0	12662.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	16408.0	14295.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	4445.0	4345.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	148815.0	169176.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	2112.0	3824.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	10727.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Travaillant à domicile et habitant une commune urbaine	nombre	20468.0	29790.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	58334.0	63130.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	23391.0	36494.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	419424.0	587338.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	21187.0	45976.0
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	35161.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	103.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	31.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	1273.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	115.0	ND
LANGUEDOC-ROUSSILLON	91	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	518.0	ND
LIMOUSIN	74	TR05Total	nombre	271511.0	294855.0
LIMOUSIN	74	TR05Travaillant à domicile	nombre	24222.0	16760.0
LIMOUSIN	74	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	22305.0	24057.0
LIMOUSIN	74	TR05Utilisant un seul mode de transport, le deux-roues	nombre	4624.0	6359.0
LIMOUSIN	74	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	201613.0	237454.0
LIMOUSIN	74	TR05Utilisant un seul mode de transport, les transports en commun	nombre	6957.0	10225.0
LIMOUSIN	74	TR05Utilisant  plusieurs modes de transport	nombre	11790.0	ND
LIMOUSIN	74	TR05Travaillant à domicile et habitant une commune rurale	nombre	18395.0	11086.0
LIMOUSIN	74	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	7524.0	8033.0
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	1832.0	2097.0
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	94685.0	110033.0
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	854.0	1670.0
LIMOUSIN	74	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	4179.0	ND
LIMOUSIN	74	TR05Travaillant à domicile et habitant une commune urbaine	nombre	5827.0	5674.0
LIMOUSIN	74	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	14781.0	16024.0
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	2792.0	4261.0
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	106928.0	127421.0
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	6103.0	8555.0
LIMOUSIN	74	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	7611.0	ND
LIMOUSIN	74	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	11.0	ND
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	3.0	ND
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	194.0	ND
LIMOUSIN	74	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	20.0	ND
LIMOUSIN	74	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	85.0	ND
LORRAINE	41	TR05Total	nombre	887975.0	964517.0
LORRAINE	41	TR05Travaillant à domicile	nombre	41287.0	37150.0
LORRAINE	41	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	79436.0	75438.0
LORRAINE	41	TR05Utilisant un seul mode de transport, le deux-roues	nombre	19294.0	21327.0
LORRAINE	41	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	650073.0	762398.0
LORRAINE	41	TR05Utilisant un seul mode de transport, les transports en commun	nombre	47646.0	68204.0
LORRAINE	41	TR05Utilisant  plusieurs modes de transport	nombre	50239.0	ND
LORRAINE	41	TR05Travaillant à domicile et habitant une commune rurale	nombre	18498.0	14278.0
LORRAINE	41	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	14640.0	12986.0
LORRAINE	41	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	4346.0	4640.0
LORRAINE	41	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	197822.0	245238.0
LORRAINE	41	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	6053.0	7749.0
LORRAINE	41	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	9973.0	ND
LORRAINE	41	TR05Travaillant à domicile et habitant une commune urbaine	nombre	22789.0	22872.0
LORRAINE	41	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	64796.0	62452.0
LORRAINE	41	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	14948.0	16687.0
LORRAINE	41	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	452251.0	517160.0
LORRAINE	41	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	41593.0	60454.0
LORRAINE	41	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	40266.0	ND
LORRAINE	41	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	211.0	ND
LORRAINE	41	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	296.0	ND
LORRAINE	41	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	60204.0	ND
LORRAINE	41	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	3794.0	ND
LORRAINE	41	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	3963.0	ND
MIDI-PYRENEES	73	TR05Total	nombre	985541.0	1193421.0
MIDI-PYRENEES	73	TR05Travaillant à domicile	nombre	75191.0	56187.0
MIDI-PYRENEES	73	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	69748.0	82477.0
MIDI-PYRENEES	73	TR05Utilisant un seul mode de transport, le deux-roues	nombre	29344.0	47009.0
MIDI-PYRENEES	73	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	724291.0	926243.0
MIDI-PYRENEES	73	TR05Utilisant un seul mode de transport, les transports en commun	nombre	33021.0	81506.0
MIDI-PYRENEES	73	TR05Utilisant  plusieurs modes de transport	nombre	53946.0	ND
MIDI-PYRENEES	73	TR05Travaillant à domicile et habitant une commune rurale	nombre	51430.0	29798.0
MIDI-PYRENEES	73	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	19934.0	23641.0
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	6120.0	7217.0
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	256701.0	323841.0
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	2997.0	6984.0
MIDI-PYRENEES	73	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	12773.0	ND
MIDI-PYRENEES	73	TR05Travaillant à domicile et habitant une commune urbaine	nombre	23761.0	26388.0
MIDI-PYRENEES	73	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	49814.0	58836.0
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	23224.0	39793.0
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	467590.0	602401.0
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	30024.0	74521.0
MIDI-PYRENEES	73	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	41173.0	ND
MIDI-PYRENEES	73	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	76.0	ND
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	34.0	ND
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	1013.0	ND
MIDI-PYRENEES	73	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	113.0	ND
MIDI-PYRENEES	73	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	552.0	ND
NORD-PAS-DE-CALAIS	31	TR05Total	nombre	1372633.0	1526377.0
NORD-PAS-DE-CALAIS	31	TR05Travaillant à domicile	nombre	66211.0	58078.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	110119.0	104169.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant un seul mode de transport, le deux-roues	nombre	61121.0	57444.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	982472.0	1174070.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant un seul mode de transport, les transports en commun	nombre	74718.0	132615.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  plusieurs modes de transport	nombre	77992.0	ND
NORD-PAS-DE-CALAIS	31	TR05Travaillant à domicile et habitant une commune rurale	nombre	19569.0	13439.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	9201.0	8111.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	5770.0	4685.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	152058.0	179836.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	3928.0	5684.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	7403.0	ND
NORD-PAS-DE-CALAIS	31	TR05Travaillant à domicile et habitant une commune urbaine	nombre	46642.0	44639.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	100918.0	96059.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	55351.0	52759.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	830414.0	994234.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	70790.0	126931.0
NORD-PAS-DE-CALAIS	31	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	70589.0	ND
NORD-PAS-DE-CALAIS	31	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	119.0	ND
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	402.0	ND
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	14223.0	ND
NORD-PAS-DE-CALAIS	31	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	397.0	ND
NORD-PAS-DE-CALAIS	31	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	962.0	ND
PAYS DE LA LOIRE	52	TR05Total	nombre	1291139.0	1507165.0
PAYS DE LA LOIRE	52	TR05Travaillant à domicile	nombre	97716.0	76110.0
PAYS DE LA LOIRE	52	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	76682.0	85158.0
PAYS DE LA LOIRE	52	TR05Utilisant un seul mode de transport, le deux-roues	nombre	65546.0	68406.0
PAYS DE LA LOIRE	52	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	932209.0	1175735.0
PAYS DE LA LOIRE	52	TR05Utilisant un seul mode de transport, les transports en commun	nombre	50938.0	101758.0
PAYS DE LA LOIRE	52	TR05Utilisant  plusieurs modes de transport	nombre	68048.0	ND
PAYS DE LA LOIRE	52	TR05Travaillant à domicile et habitant une commune rurale	nombre	56772.0	35243.0
PAYS DE LA LOIRE	52	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	21014.0	20792.0
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	19463.0	15303.0
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	345638.0	420180.0
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	4412.0	8524.0
PAYS DE LA LOIRE	52	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	14493.0	ND
PAYS DE LA LOIRE	52	TR05Travaillant à domicile et habitant une commune urbaine	nombre	40944.0	40867.0
PAYS DE LA LOIRE	52	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	55668.0	64366.0
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	46083.0	53103.0
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	586571.0	755555.0
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	46526.0	93234.0
PAYS DE LA LOIRE	52	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	53555.0	ND
PAYS DE LA LOIRE	52	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	90.0	ND
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	24.0	ND
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	636.0	ND
PAYS DE LA LOIRE	52	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	108.0	ND
PAYS DE LA LOIRE	52	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	374.0	ND
PICARDIE	22	TR05Total	nombre	716534.0	773694.0
PICARDIE	22	TR05Travaillant à domicile	nombre	41110.0	36919.0
PICARDIE	22	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	63635.0	60024.0
PICARDIE	22	TR05Utilisant un seul mode de transport, le deux-roues	nombre	26260.0	23464.0
PICARDIE	22	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	504295.0	593018.0
PICARDIE	22	TR05Utilisant un seul mode de transport, les transports en commun	nombre	35260.0	60270.0
PICARDIE	22	TR05Utilisant  plusieurs modes de transport	nombre	45974.0	ND
PICARDIE	22	TR05Travaillant à domicile et habitant une commune rurale	nombre	22677.0	19172.0
PICARDIE	22	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	17191.0	14205.0
PICARDIE	22	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	9435.0	7934.0
PICARDIE	22	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	218415.0	274264.0
PICARDIE	22	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	5746.0	12894.0
PICARDIE	22	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	14308.0	ND
PICARDIE	22	TR05Travaillant à domicile et habitant une commune urbaine	nombre	18433.0	17746.0
PICARDIE	22	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	46444.0	45819.0
PICARDIE	22	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	16825.0	15530.0
PICARDIE	22	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	285880.0	318754.0
PICARDIE	22	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	29514.0	47376.0
PICARDIE	22	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	31666.0	ND
PICARDIE	22	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	35.0	ND
PICARDIE	22	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	11.0	ND
PICARDIE	22	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	634.0	ND
PICARDIE	22	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	49.0	ND
PICARDIE	22	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	216.0	ND
POITOU-CHARENTES	54	TR05Total	nombre	620672.0	708689.0
POITOU-CHARENTES	54	TR05Travaillant à domicile	nombre	48673.0	36189.0
POITOU-CHARENTES	54	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	40885.0	44197.0
POITOU-CHARENTES	54	TR05Utilisant un seul mode de transport, le deux-roues	nombre	24630.0	26950.0
POITOU-CHARENTES	54	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	464339.0	577796.0
POITOU-CHARENTES	54	TR05Utilisant un seul mode de transport, les transports en commun	nombre	12407.0	23557.0
POITOU-CHARENTES	54	TR05Utilisant  plusieurs modes de transport	nombre	29738.0	ND
POITOU-CHARENTES	54	TR05Travaillant à domicile et habitant une commune rurale	nombre	32967.0	21684.0
POITOU-CHARENTES	54	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	14366.0	14547.0
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	9901.0	9055.0
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	226592.0	291033.0
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	1997.0	4042.0
POITOU-CHARENTES	54	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	10968.0	ND
POITOU-CHARENTES	54	TR05Travaillant à domicile et habitant une commune urbaine	nombre	15706.0	14505.0
POITOU-CHARENTES	54	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	26519.0	29650.0
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	14729.0	17895.0
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	237747.0	286763.0
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune urbaine	nombre	10410.0	19514.0
POITOU-CHARENTES	54	TR05Utilisant  plusieurs modes de transport et habitant une commune urbaine	nombre	18770.0	ND
POITOU-CHARENTES	54	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et travaillant hors Métropole	nombre	50.0	ND
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, le deux-roues et travaillant hors Métropole	nombre	13.0	ND
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, la voiture particulière et travaillant hors Métropole	nombre	369.0	ND
POITOU-CHARENTES	54	TR05Utilisant  un seul mode de transport, les transports en commun et travaillant hors Métropole	nombre	44.0	ND
POITOU-CHARENTES	54	TR05Utilisant  plusieurs modes de transport et travaillant hors Métropole	nombre	200.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Total	nombre	1589021.0	1901415.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Travaillant à domicile	nombre	60261.0	72852.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant la marche à pied principalement pour se rendre à son travail	nombre	147629.0	166879.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant un seul mode de transport, le deux-roues	nombre	62475.0	107827.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant un seul mode de transport, la voiture particulière	nombre	1101073.0	1365127.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant un seul mode de transport, les transports en commun	nombre	108653.0	188730.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  plusieurs modes de transport	nombre	108930.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Travaillant à domicile et habitant une commune rurale	nombre	12544.0	8337.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune rurale	nombre	13247.0	10436.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune rurale	nombre	2713.0	2633.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune rurale	nombre	102032.0	95886.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, les transports en commun et habitant une commune rurale	nombre	1710.0	2907.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  plusieurs modes de transport et habitant une commune rurale	nombre	7849.0	ND
PROVENCE-ALPES-COTE D AZUR	93	TR05Travaillant à domicile et habitant une commune urbaine	nombre	47717.0	64515.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  la marche à pied principalement pour se rendre à son travail et habitant une commune urbaine	nombre	134382.0	156443.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, le deux-roues et habitant une commune urbaine	nombre	59762.0	105194.0
PROVENCE-ALPES-COTE D AZUR	93	TR05Utilisant  un seul mode de transport, la voiture particulière et habitant une commune urbaine	nombre	999041.0	1269241.0
