Lieu	N° région, département	Série	Unité	1999	2006
CHER	18	RI03 Surface des forêts en zone inondable	 ha	1775.0	1775.0
CHER	18	RI03 Surface des autres zones naturelles en zone inondable	 ha	301.0	301.0
CHER	18	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
CHER	18	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	899.0	899.0
CHER	18	RI03 Taux de couverture	%	19.08	19.08
CORREZE	19	RI03Surface totale du territoire	 ha	588966.0	588966.0
CORREZE	19	RI03 Surface estimée en zone inondable	 ha	6244.0	6244.0
CORREZE	19	RI03 Population totale du territoire	 nombre	232484.0	240360.0
CORREZE	19	RI03 Population estimée en zone inondable	 nombre	18600.0	19400.0
CORREZE	19	RI03 Nombre total de logements du territoire	 nombre	132630.0	142648.0
CORREZE	19	RI03 Nombre de logements estimé en zone inondable	 nombre	10500.0	11500.0
CORREZE	19	RI03 Surface urbanisée continue en zone inondable	 ha	13.0	13.0
CORREZE	19	RI03 Surface urbanisée discontinue en zone inondable	 ha	641.0	641.0
CORREZE	19	RI03 Surface des zones d'activités en zone inondable	 ha	182.0	186.0
CORREZE	19	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	64.0	64.0
CORREZE	19	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	10.0
CORREZE	19	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	3003.0	2986.0
CORREZE	19	RI03 Surface des prairies en zone inondable	 ha	1104.0	1102.0
CORREZE	19	RI03 Surface des forêts en zone inondable	 ha	707.0	705.0
CORREZE	19	RI03 Surface des autres zones naturelles en zone inondable	 ha	5.0	5.0
CORREZE	19	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
CORREZE	19	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	525.0	532.0
CORREZE	19	RI03 Taux de couverture	%	100.0	100.0
CORSE-DU-SUD	2A	RI03Surface totale du territoire	 ha	403740.0	403740.0
CORSE-DU-SUD	2A	RI03 Surface estimée en zone inondable	 ha	4207.0	4207.0
CORSE-DU-SUD	2A	RI03 Population totale du territoire	 nombre	118558.0	135718.0
CORSE-DU-SUD	2A	RI03 Population estimée en zone inondable	 nombre	1100.0	1200.0
CORSE-DU-SUD	2A	RI03 Nombre total de logements du territoire	 nombre	85115.0	95548.0
CORSE-DU-SUD	2A	RI03 Nombre de logements estimé en zone inondable	 nombre	1000.0	1100.0
CORSE-DU-SUD	2A	RI03 Surface urbanisée continue en zone inondable	 ha	0.0	0.0
CORSE-DU-SUD	2A	RI03 Surface urbanisée discontinue en zone inondable	 ha	126.0	126.0
CORSE-DU-SUD	2A	RI03 Surface des zones d'activités en zone inondable	 ha	353.0	353.0
CORSE-DU-SUD	2A	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	111.0	111.0
CORSE-DU-SUD	2A	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
CORSE-DU-SUD	2A	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	1736.0	1736.0
CORSE-DU-SUD	2A	RI03 Surface des prairies en zone inondable	 ha	605.0	605.0
CORSE-DU-SUD	2A	RI03 Surface des forêts en zone inondable	 ha	312.0	312.0
CORSE-DU-SUD	2A	RI03 Surface des autres zones naturelles en zone inondable	 ha	742.0	742.0
CORSE-DU-SUD	2A	RI03 Surface des zones humides en zone inondable	 ha	216.0	216.0
CORSE-DU-SUD	2A	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	6.0	6.0
CORSE-DU-SUD	2A	RI03 Taux de couverture	%	75.47	75.47
COTE-D OR	21	RI03Surface totale du territoire	 ha	878755.0	878755.0
COTE-D OR	21	RI03 Surface estimée en zone inondable	 ha	59168.0	59168.0
COTE-D OR	21	RI03 Population totale du territoire	 nombre	507009.0	517168.0
COTE-D OR	21	RI03 Population estimée en zone inondable	 nombre	41200.0	42300.0
COTE-D OR	21	RI03 Nombre total de logements du territoire	 nombre	242282.0	259154.0
COTE-D OR	21	RI03 Nombre de logements estimé en zone inondable	 nombre	17800.0	19200.0
COTE-D OR	21	RI03 Surface urbanisée continue en zone inondable	 ha	15.0	15.0
COTE-D OR	21	RI03 Surface urbanisée discontinue en zone inondable	 ha	2400.0	2416.0
COTE-D OR	21	RI03 Surface des zones d'activités en zone inondable	 ha	819.0	911.0
COTE-D OR	21	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	211.0	216.0
COTE-D OR	21	RI03 Surface des réseaux de communication en zone inondable	 ha	64.0	64.0
COTE-D OR	21	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	30981.0	30932.0
COTE-D OR	21	RI03 Surface des prairies en zone inondable	 ha	14310.0	14261.0
COTE-D OR	21	RI03 Surface des forêts en zone inondable	 ha	8116.0	8018.0
COTE-D OR	21	RI03 Surface des autres zones naturelles en zone inondable	 ha	214.0	297.0
COTE-D OR	21	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
COTE-D OR	21	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	2040.0	2040.0
COTE-D OR	21	RI03 Taux de couverture	%	87.47	87.47
COTES-D ARMOR	22	RI03Surface totale du territoire	 ha	698338.0	698338.0
COTES-D ARMOR	22	RI03 Surface estimée en zone inondable	 ha	4493.0	4493.0
COTES-D ARMOR	22	RI03 Population totale du territoire	 nombre	542580.0	570864.0
COTES-D ARMOR	22	RI03 Population estimée en zone inondable	 nombre	1700.0	1800.0
COTES-D ARMOR	22	RI03 Nombre total de logements du territoire	 nombre	294469.0	323713.0
COTES-D ARMOR	22	RI03 Nombre de logements estimé en zone inondable	 nombre	900.0	900.0
COTES-D ARMOR	22	RI03 Surface urbanisée continue en zone inondable	 ha	0.0	0.0
COTES-D ARMOR	22	RI03 Surface urbanisée discontinue en zone inondable	 ha	84.0	84.0
COTES-D ARMOR	22	RI03 Surface des zones d'activités en zone inondable	 ha	23.0	15.0
COTES-D ARMOR	22	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	0.0	0.0
COTES-D ARMOR	22	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	10.0
COTES-D ARMOR	22	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	2034.0	2031.0
COTES-D ARMOR	22	RI03 Surface des prairies en zone inondable	 ha	1926.0	1926.0
COTES-D ARMOR	22	RI03 Surface des forêts en zone inondable	 ha	174.0	178.0
COTES-D ARMOR	22	RI03 Surface des autres zones naturelles en zone inondable	 ha	16.0	11.0
COTES-D ARMOR	22	RI03 Surface des zones humides en zone inondable	 ha	42.0	42.0
COTES-D ARMOR	22	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	194.0	194.0
COTES-D ARMOR	22	RI03 Taux de couverture	%	72.88	72.88
CREUSE	23	RI03Surface totale du territoire	 ha	558984.0	558984.0
CREUSE	23	RI03 Surface estimée en zone inondable	 ha	2369.0	2369.0
CREUSE	23	RI03 Population totale du territoire	 nombre	124482.0	123395.0
CREUSE	23	RI03 Population estimée en zone inondable	 nombre	900.0	900.0
CREUSE	23	RI03 Nombre total de logements du territoire	 nombre	80535.0	83854.0
CREUSE	23	RI03 Nombre de logements estimé en zone inondable	 nombre	600.0	600.0
CREUSE	23	RI03 Surface urbanisée continue en zone inondable	 ha	0.0	0.0
CREUSE	23	RI03 Surface urbanisée discontinue en zone inondable	 ha	64.0	64.0
CREUSE	23	RI03 Surface des zones d'activités en zone inondable	 ha	0.0	0.0
CREUSE	23	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	1.0	1.0
CREUSE	23	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
CREUSE	23	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	417.0	417.0
CREUSE	23	RI03 Surface des prairies en zone inondable	 ha	1304.0	1304.0
CREUSE	23	RI03 Surface des forêts en zone inondable	 ha	512.0	501.0
CREUSE	23	RI03 Surface des autres zones naturelles en zone inondable	 ha	0.0	11.0
CREUSE	23	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
CREUSE	23	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	71.0	71.0
CREUSE	23	RI03 Taux de couverture	%	55.7	55.7
DEUX-SEVRES	79	RI03Surface totale du territoire	 ha	602883.0	602883.0
DEUX-SEVRES	79	RI03 Surface estimée en zone inondable	 ha	12234.0	12234.0
DEUX-SEVRES	79	RI03 Population totale du territoire	 nombre	344390.0	359712.0
DEUX-SEVRES	79	RI03 Population estimée en zone inondable	 nombre	8000.0	8300.0
DEUX-SEVRES	79	RI03 Nombre total de logements du territoire	 nombre	158863.0	172845.0
DEUX-SEVRES	79	RI03 Nombre de logements estimé en zone inondable	 nombre	4200.0	4500.0
DEUX-SEVRES	79	RI03 Surface urbanisée continue en zone inondable	 ha	2.0	2.0
DEUX-SEVRES	79	RI03 Surface urbanisée discontinue en zone inondable	 ha	409.0	409.0
DEUX-SEVRES	79	RI03 Surface des zones d'activités en zone inondable	 ha	43.0	43.0
DEUX-SEVRES	79	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	29.0	29.0
DEUX-SEVRES	79	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
DEUX-SEVRES	79	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	5659.0	5659.0
DEUX-SEVRES	79	RI03 Surface des prairies en zone inondable	 ha	5049.0	5049.0
DEUX-SEVRES	79	RI03 Surface des forêts en zone inondable	 ha	866.0	840.0
DEUX-SEVRES	79	RI03 Surface des autres zones naturelles en zone inondable	 ha	176.0	202.0
DEUX-SEVRES	79	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
DEUX-SEVRES	79	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	0.0	0.0
DEUX-SEVRES	79	RI03 Taux de couverture	%	61.29	61.29
DORDOGNE	24	RI03Surface totale du territoire	 ha	921056.0	921056.0
DORDOGNE	24	RI03 Surface estimée en zone inondable	 ha	31934.0	31934.0
DORDOGNE	24	RI03 Population totale du territoire	 nombre	388385.0	404051.0
DORDOGNE	24	RI03 Population estimée en zone inondable	 nombre	28300.0	29000.0
DORDOGNE	24	RI03 Nombre total de logements du territoire	 nombre	208790.0	230721.0
DORDOGNE	24	RI03 Nombre de logements estimé en zone inondable	 nombre	15000.0	16400.0
DORDOGNE	24	RI03 Surface urbanisée continue en zone inondable	 ha	20.0	20.0
DORDOGNE	24	RI03 Surface urbanisée discontinue en zone inondable	 ha	1203.0	1216.0
DORDOGNE	24	RI03 Surface des zones d'activités en zone inondable	 ha	211.0	280.0
DORDOGNE	24	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	88.0	88.0
DORDOGNE	24	RI03 Surface des réseaux de communication en zone inondable	 ha	13.0	13.0
DORDOGNE	24	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	18559.0	18621.0
DORDOGNE	24	RI03 Surface des prairies en zone inondable	 ha	7442.0	7297.0
DORDOGNE	24	RI03 Surface des forêts en zone inondable	 ha	1844.0	1855.0
DORDOGNE	24	RI03 Surface des autres zones naturelles en zone inondable	 ha	111.0	103.0
DORDOGNE	24	RI03 Surface des zones humides en zone inondable	 ha	51.0	51.0
DORDOGNE	24	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	2392.0	2392.0
DORDOGNE	24	RI03 Taux de couverture	%	100.0	100.0
DOUBS	25	RI03Surface totale du territoire	 ha	524702.0	524702.0
DOUBS	25	RI03 Surface estimée en zone inondable	 ha	11823.0	11823.0
DOUBS	25	RI03 Population totale du territoire	 nombre	499162.0	516158.0
DOUBS	25	RI03 Population estimée en zone inondable	 nombre	42100.0	42600.0
DOUBS	25	RI03 Nombre total de logements du territoire	 nombre	228251.0	247652.0
DOUBS	25	RI03 Nombre de logements estimé en zone inondable	 nombre	20800.0	22500.0
DOUBS	25	RI03 Surface urbanisée continue en zone inondable	 ha	140.0	140.0
DOUBS	25	RI03 Surface urbanisée discontinue en zone inondable	 ha	1623.0	1650.0
DOUBS	25	RI03 Surface des zones d'activités en zone inondable	 ha	646.0	696.0
DOUBS	25	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	168.0	190.0
DOUBS	25	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
DOUBS	25	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	4114.0	4023.0
DOUBS	25	RI03 Surface des prairies en zone inondable	 ha	3311.0	3304.0
DOUBS	25	RI03 Surface des forêts en zone inondable	 ha	802.0	801.0
DOUBS	25	RI03 Surface des autres zones naturelles en zone inondable	 ha	30.0	30.0
DOUBS	25	RI03 Surface des zones humides en zone inondable	 ha	249.0	249.0
DOUBS	25	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	740.0	740.0
DOUBS	25	RI03 Taux de couverture	%	82.99	82.99
DROME	26	RI03Surface totale du territoire	 ha	655407.0	655407.0
DROME	26	RI03 Surface estimée en zone inondable	 ha	26418.0	26418.0
DROME	26	RI03 Population totale du territoire	 nombre	437817.0	468611.0
DROME	26	RI03 Population estimée en zone inondable	 nombre	34800.0	36600.0
DROME	26	RI03 Nombre total de logements du territoire	 nombre	208792.0	232630.0
DROME	26	RI03 Nombre de logements estimé en zone inondable	 nombre	17400.0	19100.0
DROME	26	RI03 Surface urbanisée continue en zone inondable	 ha	47.0	47.0
DROME	26	RI03 Surface urbanisée discontinue en zone inondable	 ha	1042.0	1053.0
DROME	26	RI03 Surface des zones d'activités en zone inondable	 ha	819.0	880.0
DROME	26	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	94.0	94.0
DROME	26	RI03 Surface des réseaux de communication en zone inondable	 ha	16.0	16.0
DROME	26	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	19218.0	19147.0
DROME	26	RI03 Surface des prairies en zone inondable	 ha	383.0	383.0
DROME	26	RI03 Surface des forêts en zone inondable	 ha	2570.0	2570.0
DROME	26	RI03 Surface des autres zones naturelles en zone inondable	 ha	1474.0	1474.0
DROME	26	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
DROME	26	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	754.0	754.0
DROME	26	RI03 Taux de couverture	%	65.53	65.53
ESSONNE	91	RI03Surface totale du territoire	 ha	181844.0	181844.0
ESSONNE	91	RI03 Surface estimée en zone inondable	 ha	4008.0	4008.0
ESSONNE	91	RI03 Population totale du territoire	 nombre	1134026.0	1198274.0
ESSONNE	91	RI03 Population estimée en zone inondable	 nombre	65500.0	71400.0
ESSONNE	91	RI03 Nombre total de logements du territoire	 nombre	460753.0	488762.0
ESSONNE	91	RI03 Nombre de logements estimé en zone inondable	 nombre	29200.0	31200.0
ESSONNE	91	RI03 Surface urbanisée continue en zone inondable	 ha	0.0	0.0
ESSONNE	91	RI03 Surface urbanisée discontinue en zone inondable	 ha	1204.0	1204.0
ESSONNE	91	RI03 Surface des zones d'activités en zone inondable	 ha	354.0	354.0
ESSONNE	91	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	807.0	807.0
ESSONNE	91	RI03 Surface des réseaux de communication en zone inondable	 ha	93.0	93.0
ESSONNE	91	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	299.0	299.0
ESSONNE	91	RI03 Surface des prairies en zone inondable	 ha	336.0	336.0
ESSONNE	91	RI03 Surface des forêts en zone inondable	 ha	241.0	241.0
ESSONNE	91	RI03 Surface des autres zones naturelles en zone inondable	 ha	0.0	0.0
ESSONNE	91	RI03 Surface des zones humides en zone inondable	 ha	37.0	37.0
ESSONNE	91	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	637.0	637.0
ESSONNE	91	RI03 Taux de couverture	%	60.0	60.0
EURE	27	RI03Surface totale du territoire	 ha	603428.0	603428.0
EURE	27	RI03 Surface estimée en zone inondable	 ha	26617.0	26617.0
EURE	27	RI03 Population totale du territoire	 nombre	541263.0	567223.0
EURE	27	RI03 Population estimée en zone inondable	 nombre	51600.0	53700.0
EURE	27	RI03 Nombre total de logements du territoire	 nombre	239162.0	258682.0
EURE	27	RI03 Nombre de logements estimé en zone inondable	 nombre	23200.0	25100.0
EURE	27	RI03 Surface urbanisée continue en zone inondable	 ha	8.0	8.0
EURE	27	RI03 Surface urbanisée discontinue en zone inondable	 ha	2271.0	2282.0
EURE	27	RI03 Surface des zones d'activités en zone inondable	 ha	693.0	630.0
EURE	27	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	459.0	459.0
EURE	27	RI03 Surface des réseaux de communication en zone inondable	 ha	24.0	24.0
EURE	27	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	6945.0	6981.0
EURE	27	RI03 Surface des prairies en zone inondable	 ha	10425.0	10386.0
EURE	27	RI03 Surface des forêts en zone inondable	 ha	1944.0	1912.0
EURE	27	RI03 Surface des autres zones naturelles en zone inondable	 ha	330.0	362.0
EURE	27	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
EURE	27	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	3519.0	3574.0
EURE	27	RI03 Taux de couverture	%	91.53	91.53
EURE-ET-LOIR	28	RI03Surface totale du territoire	 ha	592741.0	592741.0
EURE-ET-LOIR	28	RI03 Surface estimée en zone inondable	 ha	14515.0	14515.0
EURE-ET-LOIR	28	RI03 Population totale du territoire	 nombre	407747.0	421113.0
EURE-ET-LOIR	28	RI03 Population estimée en zone inondable	 nombre	30900.0	31600.0
EURE-ET-LOIR	28	RI03 Nombre total de logements du territoire	 nombre	186036.0	196480.0
EURE-ET-LOIR	28	RI03 Nombre de logements estimé en zone inondable	 nombre	14400.0	15200.0
EURE-ET-LOIR	28	RI03 Surface urbanisée continue en zone inondable	 ha	26.0	26.0
EURE-ET-LOIR	28	RI03 Surface urbanisée discontinue en zone inondable	 ha	1632.0	1632.0
EURE-ET-LOIR	28	RI03 Surface des zones d'activités en zone inondable	 ha	201.0	204.0
EURE-ET-LOIR	28	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	375.0	375.0
EURE-ET-LOIR	28	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
EURE-ET-LOIR	28	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	3708.0	3708.0
EURE-ET-LOIR	28	RI03 Surface des prairies en zone inondable	 ha	4687.0	4667.0
EURE-ET-LOIR	28	RI03 Surface des forêts en zone inondable	 ha	2706.0	2667.0
EURE-ET-LOIR	28	RI03 Surface des autres zones naturelles en zone inondable	 ha	52.0	92.0
EURE-ET-LOIR	28	RI03 Surface des zones humides en zone inondable	 ha	82.0	82.0
EURE-ET-LOIR	28	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	1048.0	1064.0
EURE-ET-LOIR	28	RI03 Taux de couverture	%	79.4	79.4
FINISTERE	29	RI03Surface totale du territoire	 ha	675928.0	675928.0
FINISTERE	29	RI03 Surface estimée en zone inondable	 ha	1908.0	1908.0
FINISTERE	29	RI03 Population totale du territoire	 nombre	852685.0	882998.0
FINISTERE	29	RI03 Population estimée en zone inondable	 nombre	9000.0	9200.0
FINISTERE	29	RI03 Nombre total de logements du territoire	 nombre	439539.0	486990.0
FINISTERE	29	RI03 Nombre de logements estimé en zone inondable	 nombre	5200.0	5500.0
FINISTERE	29	RI03 Surface urbanisée continue en zone inondable	 ha	47.0	47.0
FINISTERE	29	RI03 Surface urbanisée discontinue en zone inondable	 ha	312.0	308.0
FINISTERE	29	RI03 Surface des zones d'activités en zone inondable	 ha	47.0	53.0
FINISTERE	29	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	0.0	0.0
FINISTERE	29	RI03 Surface des réseaux de communication en zone inondable	 ha	28.0	28.0
FINISTERE	29	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	514.0	514.0
FINISTERE	29	RI03 Surface des prairies en zone inondable	 ha	312.0	309.0
FINISTERE	29	RI03 Surface des forêts en zone inondable	 ha	553.0	553.0
FINISTERE	29	RI03 Surface des autres zones naturelles en zone inondable	 ha	87.0	87.0
FINISTERE	29	RI03 Surface des zones humides en zone inondable	 ha	1.0	1.0
FINISTERE	29	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	6.0	6.0
FINISTERE	29	RI03 Taux de couverture	%	65.28	65.28
GARD	30	RI03Surface totale du territoire	 ha	587583.0	587583.0
GARD	30	RI03 Surface estimée en zone inondable	 ha	118347.0	118347.0
GARD	30	RI03 Population totale du territoire	 nombre	623058.0	683172.0
GARD	30	RI03 Population estimée en zone inondable	 nombre	256200.0	272800.0
GARD	30	RI03 Nombre total de logements du territoire	 nombre	324045.0	365934.0
GARD	30	RI03 Nombre de logements estimé en zone inondable	 nombre	143800.0	158000.0
GARD	30	RI03 Surface urbanisée continue en zone inondable	 ha	373.0	373.0
GARD	30	RI03 Surface urbanisée discontinue en zone inondable	 ha	7670.0	7924.0
GARD	30	RI03 Surface des zones d'activités en zone inondable	 ha	2356.0	2652.0
GARD	30	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	670.0	648.0
GARD	30	RI03 Surface des réseaux de communication en zone inondable	 ha	63.0	69.0
GARD	30	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	73545.0	73065.0
GARD	30	RI03 Surface des prairies en zone inondable	 ha	2584.0	2525.0
GARD	30	RI03 Surface des forêts en zone inondable	 ha	7383.0	7375.0
GARD	30	RI03 Surface des autres zones naturelles en zone inondable	 ha	3164.0	3182.0
GARD	30	RI03 Surface des zones humides en zone inondable	 ha	12104.0	12098.0
GARD	30	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	8435.0	8435.0
GARD	30	RI03 Taux de couverture	%	91.78	91.78
GERS	32	RI03Surface totale du territoire	 ha	630406.0	630406.0
GERS	32	RI03 Surface estimée en zone inondable	 ha	55260.0	55260.0
GERS	32	RI03 Population totale du territoire	 nombre	172511.0	181374.0
GERS	32	RI03 Population estimée en zone inondable	 nombre	21400.0	22000.0
GERS	32	RI03 Nombre total de logements du territoire	 nombre	86940.0	95666.0
GERS	32	RI03 Nombre de logements estimé en zone inondable	 nombre	10900.0	11900.0
GERS	32	RI03 Surface urbanisée continue en zone inondable	 ha	63.0	63.0
GERS	32	RI03 Surface urbanisée discontinue en zone inondable	 ha	719.0	723.0
GERS	32	RI03 Surface des zones d'activités en zone inondable	 ha	372.0	391.0
GERS	32	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	197.0	197.0
GERS	32	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
GERS	32	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	46827.0	46783.0
GERS	32	RI03 Surface des prairies en zone inondable	 ha	2721.0	2714.0
GERS	32	RI03 Surface des forêts en zone inondable	 ha	3369.0	3453.0
GERS	32	RI03 Surface des autres zones naturelles en zone inondable	 ha	392.0	321.0
GERS	32	RI03 Surface des zones humides en zone inondable	 ha	0.0	0.0
GERS	32	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	599.0	614.0
GERS	32	RI03 Taux de couverture	%	99.75	99.75
GIRONDE	33	RI03Surface totale du territoire	 ha	1014958.0	1014958.0
GIRONDE	33	RI03 Surface estimée en zone inondable	 ha	56392.0	56392.0
GIRONDE	33	RI03 Population totale du territoire	 nombre	1287532.0	1393753.0
GIRONDE	33	RI03 Population estimée en zone inondable	 nombre	30700.0	32400.0
GIRONDE	33	RI03 Nombre total de logements du territoire	 nombre	641861.0	713689.0
GIRONDE	33	RI03 Nombre de logements estimé en zone inondable	 nombre	14500.0	16200.0
GIRONDE	33	RI03 Surface urbanisée continue en zone inondable	 ha	18.0	18.0
GIRONDE	33	RI03 Surface urbanisée discontinue en zone inondable	 ha	766.0	767.0
GIRONDE	33	RI03 Surface des zones d'activités en zone inondable	 ha	392.0	392.0
GIRONDE	33	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	0.0	0.0
GIRONDE	33	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
GIRONDE	33	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	20023.0	19893.0
GIRONDE	33	RI03 Surface des prairies en zone inondable	 ha	21786.0	21912.0
GIRONDE	33	RI03 Surface des forêts en zone inondable	 ha	4057.0	4042.0
GIRONDE	33	RI03 Surface des autres zones naturelles en zone inondable	 ha	519.0	542.0
GIRONDE	33	RI03 Surface des zones humides en zone inondable	 ha	3112.0	3107.0
GIRONDE	33	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	5718.0	5718.0
GIRONDE	33	RI03 Taux de couverture	%	47.16	47.16
HAUT-RHIN	68	RI03Surface totale du territoire	 ha	352768.0	352768.0
HAUT-RHIN	68	RI03 Surface estimée en zone inondable	 ha	40759.0	40759.0
HAUT-RHIN	68	RI03 Population totale du territoire	 nombre	707709.0	736475.0
HAUT-RHIN	68	RI03 Population estimée en zone inondable	 nombre	79700.0	84700.0
HAUT-RHIN	68	RI03 Nombre total de logements du territoire	 nombre	304324.0	334605.0
HAUT-RHIN	68	RI03 Nombre de logements estimé en zone inondable	 nombre	32700.0	36900.0
HAUT-RHIN	68	RI03 Surface urbanisée continue en zone inondable	 ha	10.0	10.0
HAUT-RHIN	68	RI03 Surface urbanisée discontinue en zone inondable	 ha	3787.0	3822.0
HAUT-RHIN	68	RI03 Surface des zones d'activités en zone inondable	 ha	1281.0	1358.0
HAUT-RHIN	68	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	240.0	240.0
HAUT-RHIN	68	RI03 Surface des réseaux de communication en zone inondable	 ha	3.0	3.0
HAUT-RHIN	68	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	26861.0	26770.0
HAUT-RHIN	68	RI03 Surface des prairies en zone inondable	 ha	1029.0	1010.0
HAUT-RHIN	68	RI03 Surface des forêts en zone inondable	 ha	7130.0	7129.0
HAUT-RHIN	68	RI03 Surface des autres zones naturelles en zone inondable	 ha	286.0	286.0
HAUT-RHIN	68	RI03 Surface des zones humides en zone inondable	 ha	131.0	131.0
HAUT-RHIN	68	RI03 Surfaces en eau en zone inondable (étangs, lacs, etc.)	 ha	0.0	0.0
HAUT-RHIN	68	RI03 Taux de couverture	%	68.21	68.21
HAUTE-CORSE	2B	RI03Surface totale du territoire	 ha	472235.0	472235.0
HAUTE-CORSE	2B	RI03 Surface estimée en zone inondable	 ha	21654.0	21654.0
HAUTE-CORSE	2B	RI03 Population totale du territoire	 nombre	141591.0	158400.0
HAUTE-CORSE	2B	RI03 Population estimée en zone inondable	 nombre	17700.0	19800.0
HAUTE-CORSE	2B	RI03 Nombre total de logements du territoire	 nombre	92251.0	105248.0
HAUTE-CORSE	2B	RI03 Nombre de logements estimé en zone inondable	 nombre	10700.0	12400.0
HAUTE-CORSE	2B	RI03 Surface urbanisée continue en zone inondable	 ha	31.0	31.0
HAUTE-CORSE	2B	RI03 Surface urbanisée discontinue en zone inondable	 ha	679.0	684.0
HAUTE-CORSE	2B	RI03 Surface des zones d'activités en zone inondable	 ha	239.0	258.0
HAUTE-CORSE	2B	RI03 Surface des espaces verts et de loisirs  en zone inondable	 ha	344.0	344.0
HAUTE-CORSE	2B	RI03 Surface des réseaux de communication en zone inondable	 ha	0.0	0.0
HAUTE-CORSE	2B	RI03 Surface des territoires agricoles (hors prairies) en zone inondable	 ha	9767.0	9769.0
HAUTE-CORSE	2B	RI03 Surface des prairies en zone inondable	 ha	2558.0	2553.0
HAUTE-CORSE	2B	RI03 Surface des forêts en zone inondable	 ha	1572.0	1561.0
